412	2964	1703
413	2954	1148
414	2976	1303
415	2928	526
416	2921	616
417	2968	832
418	2963	1023
419	3043	666
420	3005	491
421	3032	2132
422	2944	1593
423	2997	1534
424	3081	1186
425	2989	1712
426	3030	726
427	3006	865
428	3019	1381
429	2982	2755
430	2987	2709
431	3004	2873
432	3077	2659
433	3073	1687
434	3154	2908
435	3026	990
436	3131	867
437	3065	1384
438	3141	1102
439	3097	761
440	3157	616
441	3063	1847
442	3181	1753
443	3092	1312
444	3115	1477
445	3130	1163
446	3209	1208
447	3241	809
448	3188	970
449	3222	1045
450	3147	1691
451	3224	1603
452	3294	1700
453	3210	562
454	3299	645
455	3315	1068
456	3286	1608
457	3228	722
458	3304	836
459	3328	1550
460	3297	1232
461	3357	1148
462	3310	1277
463	3405	674
464	3326	910
465	3359	791
466	3221	1376
467	3367	1332
468	3373	1012
469	3478	1144
470	3494	1034
471	3463	746
472	3516	885
473	3520	991
474	3513	1099
475	3387	1523
476	3406	1443
477	3267	1434
478	3185	2779
479	3194	2866
480	3058	1923
481	3060	2080
482	3069	2003
483	3172	517
484	3091	495
485	3094	2595
486	3083	2508
487	2869	1510
488	2806	1140
489	2710	434
490	2699	370
491	2716	390
492	2527	2128
493	2516	1998
494	2734	3002
495	2650	3091
496	2552	762
497	2434	772
498	2574	2429
499	2461	327
500	2293	2182
501	2326	1327
502	2202	688
503	2109	2904
504	2114	2567
505	2132	1696
506	2173	2091
507	2105	3095
508	1991	3132
509	1989	2952
510	1862	1308
511	1807	2224
512	1793	2918
513	1855	2330
514	1677	1798
515	1633	1629
516	1037	1903
517	1019	2353
518	903	1903
519	853	1989
520	965	3104
521	723	2103
522	728	1987
523	493	2826
524	717	3065
525	625	3076
526	347	2634
527	347	2718
528	376	2163
529	331	2173
530	256	2823
531	229	2765
532	186	2398
533	138	2398
