179	180	78
179	181	43
180	613	59
181	195	170
182	183	103
183	194	129
184	209	119
185	190	127
185	191	48
186	192	97
187	200	124
187	201	61
188	192	70
189	202	109
190	611	138
191	609	144
192	193	81
193	224	149
194	204	121
194	213	12
195	196	68
195	197	108
196	198	51
197	208	150
197	612	91
198	199	91
198	610	174
199	219	93
200	214	89
201	206	67
201	207	62
202	203	7
203	204	119
203	205	86
205	230	98
206	216	101
206	217	164
207	209	122
208	237	65
209	210	20
210	211	162
210	212	65
211	222	59
211	223	133
213	214	122
213	215	85
214	216	35
215	218	118
215	227	69
216	218	120
217	234	108
217	236	81
218	233	45
219	220	127
219	221	60
220	237	109
221	228	134
223	241	79
223	608	56
224	225	94
224	226	112
225	243	93
226	230	55
226	232	151
227	231	141
228	229	81
228	609	111
229	239	145
229	240	119
230	231	181
231	242	115
232	250	30
232	251	130
233	253	154
234	235	150
235	241	61
236	252	69
237	238	141
238	607	134
239	255	85
239	256	71
240	246	46
241	248	109
242	258	39
242	605	33
243	244	103
243	245	146
244	246	87
244	249	90
245	251	47
246	247	111
247	249	81
247	604	44
248	264	90
249	259	115
250	605	136
251	260	109
252	253	56
252	254	81
253	257	114
254	263	90
255	268	114
256	604	123
257	267	84
257	603	69
258	261	109
258	262	104
259	271	120
259	272	116
260	272	57
260	273	107
261	603	138
262	602	112
263	264	92
263	265	164
264	266	93
265	277	51
265	282	109
266	279	60
267	276	137
267	277	99
268	269	106
268	270	89
269	274	93
270	275	93
270	278	134
271	285	119
271	286	120
273	293	99
274	275	117
274	606	91
275	284	102
276	289	74
276	291	131
277	283	143
278	295	107
279	280	64
279	281	81
280	282	107
280	287	82
281	287	88
281	288	56
283	291	86
283	301	80
284	601	102
285	599	65
286	293	151
287	292	83
289	290	102
289	602	78
290	297	122
290	298	100
291	302	92
292	303	170
292	304	61
293	294	45
294	299	107
294	300	155
295	296	135
295	599	115
296	311	84
296	312	120
297	305	67
298	302	83
298	306	90
299	307	147
299	309	113
300	305	98
300	307	126
301	597	81
302	310	99
303	313	65
303	597	73
304	308	139
304	598	123
305	306	151
307	314	31
308	313	127
308	325	150
309	321	150
310	315	117
310	316	110
311	596	113
312	327	91
313	317	116
314	323	78
314	324	132
315	333	129
316	335	113
317	325	134
318	319	135
318	320	103
318	600	58
319	328	109
320	326	116
320	327	118
321	322	117
321	596	67
322	330	97
322	331	135
323	336	121
324	595	118
325	332	93
327	329	109
328	346	150
329	330	140
329	338	57
331	336	143
332	353	108
333	334	91
333	335	71
334	340	82
334	594	81
335	339	68
336	337	125
337	592	93
338	591	134
339	343	118
340	341	23
340	342	64
341	348	121
341	349	76
342	357	151
343	344	119
343	345	130
344	589	35
345	357	109
345	359	106
346	347	14
346	593	112
347	350	147
347	351	143
348	352	74
348	592	83
349	588	87
350	355	77
350	356	149
351	360	100
352	585	91
353	354	98
353	589	138
354	362	136
355	583	132
357	358	107
358	368	148
359	362	82
359	364	139
360	361	61
360	590	76
361	365	172
361	366	87
362	363	92
363	377	96
364	368	84
364	369	84
365	367	120
365	582	134
366	374	70
367	375	92
367	382	103
368	370	116
369	377	81
370	383	89
370	384	58
371	372	119
371	373	158
371	583	136
372	408	153
373	382	97
374	375	156
374	376	152
375	386	77
376	387	93
376	388	132
377	378	116
378	389	142
378	390	116
379	380	86
379	381	121
379	584	118
380	581	72
381	403	64
382	395	71
383	385	57
383	586	143
384	394	122
385	398	45
385	399	113
386	388	129
386	402	118
387	396	135
387	397	70
388	410	98
389	418	32
390	414	75
391	392	96
391	393	32
391	581	76
392	400	97
394	412	34
394	413	122
395	406	94
395	578	65
396	400	105
397	580	96
398	405	76
399	412	76
400	401	117
401	579	86
403	404	128
403	405	31
404	428	115
405	407	95
406	408	80
406	411	77
407	425	90
408	409	113
409	577	66
410	420	69
410	421	180
411	433	86
412	417	115
413	418	90
414	415	107
414	416	149
415	418	57
415	419	78
416	431	84
416	438	82
417	427	87
417	432	107
419	430	110
419	431	88
420	439	104
421	423	68
421	450	160
422	423	116
422	424	79
422	580	94
423	449	120
424	576	121
425	426	91
425	427	128
426	428	129
426	437	89
427	443	114
428	429	139
429	436	84
429	579	164
430	432	53
431	451	48
432	442	111
433	434	65
433	435	106
434	444	88
435	453	79
435	454	162
436	452	74
436	576	138
437	462	70
439	440	65
439	441	142
440	444	77
441	467	47
442	451	142
442	455	128
443	455	145
443	457	162
444	445	56
445	464	82
446	447	106
446	448	93
446	577	113
447	575	57
448	456	88
448	573	97
449	458	120
449	459	108
450	473	172
452	460	145
452	461	80
453	572	95
454	465	53
454	469	63
455	472	133
456	470	120
456	572	84
457	463	34
457	566	105
458	473	57
458	474	48
459	571	68
460	477	50
460	478	63
461	570	121
462	463	147
462	570	51
463	476	127
464	465	61
464	466	72
465	471	77
466	467	52
466	471	82
467	468	79
468	569	74
469	568	123
470	481	63
470	482	129
471	475	82
472	567	38
473	479	119
474	498	134
475	491	56
476	487	38
476	488	42
477	480	118
477	571	124
478	483	73
478	484	96
479	494	147
479	495	116
480	498	127
480	500	86
481	565	91
482	496	118
482	497	102
484	485	90
484	490	45
485	486	98
486	487	69
487	489	111
488	501	97
488	502	95
489	506	55
489	511	83
490	505	93
490	506	79
491	492	166
491	493	63
492	508	82
492	512	95
493	503	118
493	507	69
494	508	5
494	569	150
495	499	51
495	514	93
496	516	127
496	564	77
497	504	80
498	499	86
499	515	90
500	505	91
500	517	102
501	563	48
502	511	83
502	563	65
503	504	54
503	568	64
504	510	88
506	513	123
507	512	126
507	518	136
508	509	126
509	562	140
510	518	102
511	519	121
512	520	28
513	528	117
514	523	72
515	517	109
516	561	139
517	521	72
518	522	31
519	531	60
520	534	138
521	529	102
522	526	62
522	527	147
523	524	96
523	525	97
524	556	110
525	542	109
526	547	129
527	534	95
527	538	105
528	529	94
528	530	55
529	533	16
530	531	143
531	532	76
532	551	136
533	536	124
533	537	101
534	535	91
535	539	35
535	562	88
536	540	65
537	545	51
537	546	82
538	555	60
539	543	98
539	554	113
540	541	41
540	556	70
541	549	75
541	550	140
542	543	117
542	544	129
544	549	71
545	551	101
546	550	93
546	552	82
547	548	12
547	557	66
549	553	36
551	552	96
554	555	74
557	560	60
558	559	114
558	561	72
559	560	103
566	567	111
573	574	56
584	585	140
586	587	89
587	588	85
590	591	68
594	595	81
600	601	73
606	607	74
610	611	26
612	613	111
615	616	65
616	617	61
630	631	61
